possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,attachments/media_keys/0,attachments/media_keys/1,attachments/media_keys/2,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,referenced_tweets/1/type,referenced_tweets/1/id,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/urls/0/status,entities/urls/0/title,entities/urls/0/unwound_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description
False,1256735985477595138,everyone,Twitter for Android,41,66,0.644,Place,Pastillas para Carlos Lugo,,,,,,2020-05-03T00:03:02+00:00,es,0,0,0,0,1256735985477595138,1088163689860120576,"Se necesita con urgencia  tratamiento en Pastillas para Carlos Lugo paciente con Glioblastoma Multiforme en región fronto-parietal derecha,  ayudanos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg Tlf: 04140228248. 04242594818",00ec4c32070f5076,,,,,,,,,,,,,,,,81,103,0.3192,Place,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256735454457667584,everyone,Twitter for Android,67,82,0.6432,Person,Carlos José Lugo,,,,,,2020-05-03T00:00:56+00:00,es,0,0,0,0,1256390552976855042,1088163689860120576,"@taniapsuv Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",00ec4c32070f5076,replied_to,1256390552976855042,,,,,,,,,,,,,,97,119,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,taniapsuv,173862310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256735304985214976,everyone,Twitter for Android,67,82,0.6432,Person,Carlos José Lugo,,,,,,2020-05-03T00:00:20+00:00,es,0,0,0,0,1256698826150359041,1088163689860120576,"@VTVcanal8 Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo  paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",00ec4c32070f5076,replied_to,1256698826150359041,,,,,,,,,,,,,,98,120,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,VTVcanal8,118864905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256735188400431106,everyone,Twitter for Android,69,84,0.6432,Person,Carlos José Lugo,,,,,,2020-05-02T23:59:52+00:00,es,0,0,0,0,1256733962078236673,1088163689860120576,"@PartidoPSUV Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo  paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg",00ec4c32070f5076,replied_to,1256733962078236673,,,,,,,,,,,,,,100,122,0.2532,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,PartidoPSUV,102094084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256734959211089922,everyone,Twitter for Android,41,71,0.6055,Place,Pastillas para Carlos José Lugo,,,,,,2020-05-02T23:58:57+00:00,es,0,0,0,0,1256734959211089922,1088163689860120576,"Se necesita con urgencia  tratamiento en Pastillas para Carlos José Lugo,paciente con Glioblastoma Multiforme región fronto-parietal derecha,  ayudanos por favor comunicarse con nosotros: 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg  Tlf:04242594818 04140228248",00ec4c32070f5076,,,,,,,,,,,,,,,,86,122,0.1763,Other,Glioblastoma Multiforme región fronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256734260230316032,everyone,Twitter for Android,56,66,0.9711,Person,Carlos Lugo,,,,,,2020-05-02T23:56:11+00:00,es,0,0,0,0,1256630268254990337,1088163689860120576,"@vladimirpadrino Se necesita con urgencia  tratamiento  Carlos Lugo paciente con Glioblastoma Multiforme en región fronto-parietal derecha, si está en sus posibilidades de ayudarnos por favor 
Carbamazepina 200mg
Dexametasona 4mg
Sertralina 50mg                         04242594818 y 04140228248",00ec4c32070f5076,replied_to,1256630268254990337,,,,,,,,,,,,,,81,103,0.2515,Organization,Glioblastoma Multiforme,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,vladimirpadrino,447667853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256376557481885696,everyone,Twitter for Android,98,103,0.8917,Person,maduro,,,,,,2020-05-02T00:14:48+00:00,es,0,0,0,0,1256327683878850562,146477528,@Almagro_OEA2015 @OEA_oficial puros conversatorios no cuajan sigan dándole oxígeno al gobierno de maduro,01fffd7c09125b02,replied_to,1256327683878850562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Almagro_OEA2015,2802545808,,,17,29,OEA_oficial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1256236481414402049,everyone,Twitter for Android,44,53,0.5019,Person,Solipsismo,,,,,,2020-05-01T14:58:11+00:00,es,0,2,2,0,1255936055766855681,796156933887684608,"@LaMetra75 @kkaizen @GMaracucha Lo tuyo es ""Solipsismo""... yo no veo el oxigeno (Elemento químico) vital para la vida de muchos seres vivos (a simple vista) ni la gravedad de nuestro planeta pero ""existen"" !",00677a6154ac3141,replied_to,1256210481649463296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,19,kkaizen,862688027122028544,,,20,31,GMaracucha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255946934717681665,everyone,Twitter for iPhone,,,,,,,,,,,2020-04-30T19:47:38+00:00,es,0,0,0,0,1255946934717681665,253765288,"Según mecano oxigeno, nitrógeno y argón sin forma definida es simple aire.",00fef4361f2ad538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255902543777013760,everyone,Twitter for Android,,,,,,,,,,,2020-04-30T16:51:14+00:00,es,0,0,0,0,1255846930208501764,127931672,@AgendaCAF No dando oxígeno a gobiernos que dilapidan los recursos,00604def69ec46a8,replied_to,1255846930208501764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,AgendaCAF,612791811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255726878486417408,everyone,Twitter for Android,,,,,,68,91,https://t.co/bT9LcmOtOF,https://twitter.com/poncikkizsex/status/1255542364292157442,twitter.com/poncikkizsex/s…,2020-04-30T05:13:12+00:00,es,1,2,5,0,1255726878486417408,3286600659,Necesito oxígeno no puedo con los comentarios KAJSJAJAJAJAJAJAJAAJ. https://t.co/bT9LcmOtOF,001fcc4042abb958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255695711640924163,everyone,Twitter for Android,,,,,,,,,,,2020-04-30T03:09:22+00:00,es,0,0,0,0,1255695711640924163,150242954,La situación aquí le va dar oxígeno a cualquiera. Así que piensen q hacer. Cuidense y dejen tantas salidas innecesarias. Veo con profunda preocupación la poca seriedad q le tienen aquí al #COVID19 luego se quejan porq la Policia les hace hacer saltos de rana y q es inhumano.,01a73d6169f504ac,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,188,196,COVID19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255565615227473925,everyone,Instagram,,,,,,215,238,https://t.co/KFsmOvIbL3,https://www.instagram.com/p/B_ky_3DHQez/?igshid=1oo9flce5lvxr,instagram.com/p/B_ky_3DHQez/…,2020-04-29T18:32:24+00:00,es,0,0,0,0,1255565615227473925,769167126871609344,"Disponible ARBOLITO (NIPLE DE OXÍGENO)
Tenemos todo en insumos médicos 
Somos Supramedic
#arbolitonipledeoxigeno #medicinas #medicos #doctor #enfermeras #enfermera #puertocabello #Venezuela #Valencia #enfermedades… https://t.co/KFsmOvIbL3",0151a18c54bdbe02,,,,,,,,,,,,,Point,-68.0087,10.4712,,,,,,,,,,,89,112,arbolitonipledeoxigeno,113,123,medicinas,124,132,medicos,133,140,doctor,141,152,enfermeras,153,163,enfermera,164,178,puertocabello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,189,Venezuela,190,199,Valencia,200,213,enfermedades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255532202609254400,everyone,Twitter for Android,,,,,,,,,,,2020-04-29T16:19:38+00:00,es,0,0,2,0,1255513382708547584,283676555,"@Criminalista201 Asi es, cuando ese sujeto ve que se está hundiendo comienza a buscar el tanque de oxigeno, esta vez parece que ese recurso no va a ser viable. Saludos.",0047c84e70b9501b,replied_to,1255530554432290819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Criminalista201,1214594529514459137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255181007025778693,everyone,Twitter for iPhone,0,13,0.9918,Person,Edmundo Kabchi,,,,,,2020-04-28T17:04:06+00:00,es,0,0,1,0,1255181007025778693,1049489221973671936,"Edmundo Kabchi: “En ellos tenías tres años de oxígeno, eran las joyas de La Corona.”",0021f4232b9f9e0c,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,73,81,0.5768,Place,La Corona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255142499695247361,everyone,Twitter for Android,,,,,,,,,,,2020-04-28T14:31:06+00:00,es,0,0,0,0,1254970494115291138,85657011,"@masagadi @jguaido @yhonmendez De cada 100 comentarios en sus tuits, 95 SON EN CONTRA.
No hay q ser un erudito en política para darse cuenta del RECHAZO a su agüevoneada actitud como interino, solo para darle oxígeno al régimen y llenarse sus bolsillos de $$$$ 🤬🤬🤬🤬🤬",01031ef97be7f374,replied_to,1255128089782366209,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,masagadi,126427570,Juan Guaido,Juan Guaido,10,18,jguaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,30,yhonmendez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1255134336669544448,everyone,Twitter for Android,38,43,0.9555,Person,Guaidó,,,,,,2020-04-28T13:58:39+00:00,es,0,0,0,0,1254814290911080448,1106245217332670465,"@german111ve @BritzeidaP @OrlvndoA Si Guaidó lo va a lograr o no, es cuestión distinta. Trump y una parte de la CI. apuestan por ello y están buscando una fórmula de salida. El gobierno se atrinchera y apuesta a que Trump no sea reelecto en noviembre y mientras, busca oxigeno con Irán y le entrega el petróleo.",011b0c535eef38ac,replied_to,1254843379076268032,10,Person,Named people in the world like Nelson Mandela,799022225751871488,Donald Trump,35,Politician,"Politicians in the world, like Joe Biden",799022225751871488,Donald Trump,,,,88,92,0.9849,Person,Trump,112,113,0.4614,Organization,CI,,,,,,,,,,,,,,,,,,,,,,0,12,german111ve,1089194789835280384,US President Donald Trump,US President Donald Trump,13,24,BritzeidaP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,34,OrlvndoA,,,,,,,,,,,,,216,220,0.9902,Person,Trump,281,284,0.7313,Place,Irán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1254899822211092482,everyone,Twitter for iPhone,154,157,0.7458,Person,Nico,,,,,,2020-04-27T22:26:47+00:00,es,0,1,0,0,1254897841119641603,3432065320,"@ivanlop33hotmai Nos olvidamos de virus , de dictadura , de hambre , de la miseria , de la opresión , sería el mejor favorcito de el camarada Bergolio  a Nico ! Camión de oxígeno",01c93e351e3122fb,replied_to,1254899253664759816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,ivanlop33hotmai,129218674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1254858199703760896,everyone,Instagram,,,,,,216,239,https://t.co/3jw48qBsGd,https://www.instagram.com/p/B_fxTQTjHtm/?igshid=ya9p6nvnfbov,instagram.com/p/B_fxTQTjHtm/…,2020-04-27T19:41:23+00:00,es,0,0,0,0,1254858199703760896,360120999,"No sabes que hacer con la corrosión de tus equipos?

Corax, convertidor polimérico de oxido.

Absorbe y encapsula las partículas  de óxido para quitarle el oxigeno y así evita el avance de la corrosión.

 Reacciona… https://t.co/3jw48qBsGd",008eb02a542ac3d4,,,,,,,,,,,,,Point,-66.87755107,10.4817593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1254767890852483075,everyone,Twitter for Android,,,,,,,,,,,2020-04-27T13:42:32+00:00,es,0,0,0,0,1254749422237421568,477139271,@DiosaLuchadora @Jkp89Jose 15 días más de oxígeno,00e4f35c3df13130,replied_to,1254749422237421568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,26,Jkp89Jose,1201495993256235008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
