possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,attachments/media_keys/0,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/6/entity/description,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,context_annotations/2/entity/description,context_annotations/3/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/status,entities/urls/0/unwound_url,context_annotations/0/entity/description,in_reply_to_user_id,context_annotations/4/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/5/entity/description,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/title,entities/urls/0/description
False,1286158925063127040,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,17,39,10YearsOfOneDirection,40,60,bbnaijalockdown2020,2020-07-23T04:39:18+00:00,und,1,0,1,0,1286158925063127040,82373804,#ServicioPublico #10YearsOfOneDirection #bbnaijalockdown2020 #10YearsOf1D #HappyBirthdaySuriya #NFFC #DIRECTIONERSBREAKTHEINTERNET #DIRECTIONERSBREAKTHEINTERNET #YouTubeban https://t.co/4WNIcljmRy,00dd051c4ae032b0,61,73,10YearsOf1D,74,94,HappyBirthdaySuriya,173,196,https://t.co/4WNIcljmRy,https://twitter.com/jonathany1985/status/1286106947750637569?s=19,twitter.com/jonathany1985/…,quoted,1286106947750637569,6,Sports Event,,1270016968154705920,Nottingham Forest vs Stoke City,,,,,,,,,,,,,,,,,,95,100,NFFC,101,130,DIRECTIONERSBREAKTHEINTERNET,131,160,DIRECTIONERSBREAKTHEINTERNET,161,172,YouTubeban,10,Person,Named people in the world like Nelson Mandela,806570452055257088,One Direction,One Direction,12,Sports Team,"A sports team organization, like Arsenal and the Boston Celtics",731226231404793857,Nottingham Forest FC,26,Sports League,,731226165784928260,Europe - Soccer,26,Sports League,,731226211804794880,England - Soccer,26,Sports League,,733756525693440001,EFL Championship,54,Musician,"A musician in the world, like Adele or Bob Dylan",806570452055257088,One Direction,One Direction,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap",810938279801470977,Pop,Pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1285757568376344578,everyone,Twitter for Android,,,,,,0,16,SERVICIOPUBLICO,17,25,URGENTE,151,161,colaborar,2020-07-22T02:04:27+00:00,es,6,0,1,0,1285757568376344578,1104822901407211522,"#SERVICIOPUBLICO #URGENTE 
Mi amiga es estudiante de veterinaria y necesita apoyo económico para su intervención quirúrgica ""Nefrostomia percutanea"".  #colaborar y #compartir #Venezuela #Portuguesa #eeuu #españa #Guaido #Miami #madrid #COVID @LuisOlavarrieta @fundacionjesed https://t.co/EuknLaXmhV",043383f8b2b79918,164,174,compartir,175,185,Venezuela,275,298,https://t.co/EuknLaXmhV,https://twitter.com/ManoamigaxVzla/status/1285757568376344578/photo/1,pic.twitter.com/EuknLaXmhV,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,242,258,LuisOlavarrieta,,,,,,,,,,,31285757527079227393,259,274,fundacionjesed,186,197,Portuguesa,198,203,eeuu,204,211,españa,212,219,Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31285757536877064192,31285757548558200834,31285757559366979585,220,226,Miami,227,234,madrid,235,241,COVID,275,298,https://t.co/EuknLaXmhV,https://twitter.com/ManoamigaxVzla/status/1285757568376344578/photo/1,pic.twitter.com/EuknLaXmhV,275,298,https://t.co/EuknLaXmhV,https://twitter.com/ManoamigaxVzla/status/1285757568376344578/photo/1,pic.twitter.com/EuknLaXmhV,275,298,https://t.co/EuknLaXmhV,https://twitter.com/ManoamigaxVzla/status/1285757568376344578/photo/1,pic.twitter.com/EuknLaXmhV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1285607447449743360,everyone,Twitter for Android,30,38,0.9923,Person,Diego Gil,0,16,ServicioPúblico,61,86,queaparezcandiegoygerman,87,119,ayudanosaencontraradiegoygerman,2020-07-21T16:07:55+00:00,es,7,0,2,0,1285607447449743360,178169940,"#ServicioPúblico ¿Dónde están Diego Gil y Germán González? 

#queaparezcandiegoygerman #ayudanosaencontraradiegoygerman 
#QueAparezcanDiegoyGerman https://t.co/lhvyiG3KJJ",00dec776371a8365,121,146,QueAparezcanDiegoyGerman,,,,147,170,https://t.co/lhvyiG3KJJ,https://twitter.com/RuthBracho/status/1285607447449743360/photo/1,pic.twitter.com/lhvyiG3KJJ,,,,,,,,,,,42,56,0.9959,Person,Germán González,,,,,,31285607445180682241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1285367673795354624,everyone,Twitter for Android,58,90,0.4656,Place,Hospital Central de San Cristóbal,0,8,20Julio,9,25,ServicioPúblico,,,,2020-07-21T00:15:09+00:00,es,3,0,1,0,1285367673795354624,113471800,"#20Julio #ServicioPúblico Para Aura Prato,  enfermera del Hospital Central de San Cristóbal quién se encuentra en estado de gravidez se requiere con urgencia 10 ampollas de Ceftriaxone

La persona o institución que tenga a bien y pueda donarlas favor llamar al +58 424-7160900 https://t.co/GS0okmKSkf",01a73d6169f504ac,,,,,,,277,300,https://t.co/GS0okmKSkf,https://twitter.com/bleimamr/status/1285367673795354624/photo/1,pic.twitter.com/GS0okmKSkf,,,,,,,,,,,,,,,,,,,,,31285367650999304193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31285367656997179394,31285367671111004160,,,,,,,,,,,277,300,https://t.co/GS0okmKSkf,https://twitter.com/bleimamr/status/1285367673795354624/photo/1,pic.twitter.com/GS0okmKSkf,277,300,https://t.co/GS0okmKSkf,https://twitter.com/bleimamr/status/1285367673795354624/photo/1,pic.twitter.com/GS0okmKSkf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1285311648203407360,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-07-20T20:32:31+00:00,es,1,0,0,0,1285311648203407360,338549387,#ServicioPúblico Se solicita con carácter de urgencia  los siguientes ayuda para leiny se requiere ácido fólico vitamina B12 y fenobarbital mediante donación en vista q no contamos con los recursos necesarios Se agradece a las personas o instituciones que puedan al 0414 141 43 13,00ec4c32070f5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1284957283231895553,everyone,Twitter for iPhone,34,49,0.9949,Person,Josimar González,0,16,ServicioPublico,259,264,Hilo,,,,2020-07-19T21:04:24+00:00,es,37,1,3,0,1284957283231895553,933175792699363328,"#ServicioPublico Se requiere para Josimar González, quien será operada en el hospital de San Juan de los Morros los siguientes insumos:
2 amp de Propofol 
2 amp de vecuronio 
1 ampolla de efedrina 
3 vicryl 0
3 seda 0
4 paquetes de compresas
Kit de paciente

#Hilo",0152c0f36270f8b1,,,,,,,,,,,,,,,,,,,,,,89,110,0.8598,Place,San Juan de los Morros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1284943293793607680,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-07-19T20:08:48+00:00,es,2,1,1,0,1284943293793607680,1222119208554835968,"#ServicioPúblico Apelamos a su solidaridad

Giorgina Antonela de 3 años de edad nació con el síndrome Dandy-Wolker y está requieriendo con carácter de urgencia⬇️: 

-Ácido valproico en jarabe.
-Pañales (talla m).
-Leche 

1/2 https://t.co/vWUduE6MzZ",01c93e351e3122fb,,,,,,,226,249,https://t.co/vWUduE6MzZ,https://twitter.com/FundaMeraki_/status/1284943293793607680/photo/1,pic.twitter.com/vWUduE6MzZ,,,,,,,,,,,,,,,,,,,,,31284943275938451461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1284631340034535425,everyone,Twitter for Android,47,55,0.9941,Person,Diego Gil,0,16,ServicioPúblico,76,101,queaparezcandiegoygerman,102,134,ayudanosaencontraradiegoygerman,2020-07-18T23:29:13+00:00,es,7,0,1,0,1284631340034535425,178169940,"#ServicioPúblico ¡Ya son 18 días! ¿Dónde están Diego Gil y Germán González? #queaparezcandiegoygerman #ayudanosaencontraradiegoygerman 
#QueAparezcanDiegoyGerman https://t.co/LLyI187VNd",00dec776371a8365,136,161,QueAparezcanDiegoyGerman,,,,162,185,https://t.co/LLyI187VNd,https://twitter.com/VPITV/status/1284234241103081472,twitter.com/VPITV/status/1…,quoted,1284234241103081472,,,,,,,,,59,73,0.9963,Person,Germán González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1283429970996600832,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,20,30,Venezuela,31,39,Gracias,2020-07-15T15:55:24+00:00,es,1,0,0,1,1283429970996600832,261885550,"#ServicioPublico 🙏🏼
#Venezuela #Gracias
Ayuda para éste señor y su familia aquí está el link 👉🏼
Ayuda a mi abuelito https://t.co/R2SIBqS4YT",043383f8b2b79918,,,,,,,116,139,https://t.co/R2SIBqS4YT,https://www.gofundme.com/f/am976-ayuda-a-mi-abuelito?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/am976-ayuda-…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1283040972004261890,everyone,Twitter for Android,0,12,0.8818,Person,Carwil Cepeda,92,105,SanCristóbal,241,249,Táchira,250,266,ServicioPúblico,2020-07-14T14:09:40+00:00,es,39,0,11,1,1283040972004261890,1102000532,"Carwil Cepeda, de 28 años, es un joven con condiciones especiales, se encuentra en el HC de #SanCristóbal en la unidad de cuidados intensivos muy delicado de salud, tras varias complicaciones. Su familia está desesperada y requiere ayuda 🙏🏽
#Táchira #ServicioPúblico #14Jul https://t.co/IYaFM30rSi",01a73d6169f504ac,267,273,14Jul,,,,274,297,https://t.co/IYaFM30rSi,https://twitter.com/RosecnyZ/status/1283040972004261890/photo/1,pic.twitter.com/IYaFM30rSi,,,,,,,,,,,,,,,,,,,,,31283040961350770691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1283003736026165249,everyone,Twitter for iPhone,29,36,0.9761,Person,Humberto,0,16,ServicioPúblico,,,,,,,2020-07-14T11:41:42+00:00,es,3,0,1,0,1283003736026165249,125866366,"#ServicioPúblico Se trata de Humberto quien ya prácticamente no puede ver. Tuvo un accidente donde perdió el ojo derecho y la vision de su ojo izquierdo quedo comprometida, recuperar la vista de su ojo necesita un transplante de cornea. Ayudemos 🙏: https://t.co/RNasmROYjD",010416b434768b1c,,,,,,,249,272,https://t.co/RNasmROYjD,https://gf.me/u/x6mx83,gf.me/u/x6mx83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282860669684113410,everyone,Twitter for iPhone,,,,,,0,16,ServicioPúblico,,,,,,,2020-07-14T02:13:12+00:00,und,1,0,0,0,1282860669684113410,246775100,#ServicioPúblico https://t.co/OB9EkkWixQ,01b397c72768b832,,,,,,,17,40,https://t.co/OB9EkkWixQ,https://twitter.com/mavelnoemi/status/1282860669684113410/photo/1,pic.twitter.com/OB9EkkWixQ,,,,,,,,,,,,,,,,,,,,,31282860654702067712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282787864519020547,everyone,Twitter for iPhone,171,180,0.7349,Person,José Ángel,0,8,URGENTE,9,25,ServicioPublico,42,49,Cumana,2020-07-13T21:23:54+00:00,es,3,0,0,0,1282787864519020547,55540413,"#URGENTE #ServicioPublico en la ciudad de #Cumana, se requiere #Colistin, #Tazopril, #Fluconazol para paciente delicada con una bacteria alojada en sus pulmones, contactó José Ángel Ciliberto 0414-9800096 https://t.co/GKXyoKlT9m",01c93e351e3122fb,63,72,Colistin,74,83,Tazopril,205,228,https://t.co/GKXyoKlT9m,https://twitter.com/pmalpica/status/1282787864519020547/photo/1,pic.twitter.com/GKXyoKlT9m,,,,,,,,,,,,,,,,,,,,,31282787854310150148,,,,85,96,Fluconazol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282709320199806982,everyone,Twitter for Android,49,53,0.7735,Place,Rumba,55,71,ServicioPublico,,,,,,,2020-07-13T16:11:48+00:00,es,6,0,3,0,1282709320199806982,142016075,"Si la conocen, le informan que su cédula está en Rumba #ServicioPublico https://t.co/0MjH9JaQfW",01a74227630d48a8,,,,,,,72,95,https://t.co/0MjH9JaQfW,https://twitter.com/luisda60/status/1282709320199806982/photo/1,pic.twitter.com/0MjH9JaQfW,,,,,,,,,,,,,,,,,,,,,31282709307868487680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282408147924197378,everyone,Twitter for iPhone,,,,,,0,16,ServicioPublico,,,,,,,2020-07-12T20:15:03+00:00,und,0,0,0,0,1282408147924197378,246775100,#ServicioPublico https://t.co/N4nwdOMaUk,01b397c72768b832,,,,,,,17,40,https://t.co/N4nwdOMaUk,https://twitter.com/mavelnoemi/status/1282408147924197378/photo/1,pic.twitter.com/N4nwdOMaUk,,,,,,,,,,,,,,,,,,,,,31282408137841049600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282321918960558081,everyone,Instagram,38,46,0.9948,Place,Venezuela,0,16,serviciopublico,17,23,ayuda,24,34,Venezuela,2020-07-12T14:32:24+00:00,es,0,0,0,0,1282321918960558081,69112628,#serviciopublico #ayuda #Venezuela en Venezuela https://t.co/ShCekbp1wQ,008af77d1b1cf7a3,,,,,,,48,71,https://t.co/ShCekbp1wQ,https://www.instagram.com/p/CCi6WtIDDPe/?igshid=1iw7rchmh58du,instagram.com/p/CCi6WtIDDPe/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-65.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1282129070780641281,everyone,Instagram,,,,,,0,16,ServicioPublico,,,,,,,2020-07-12T01:46:05+00:00,es,0,0,0,0,1282129070780641281,1475548476,"#ServicioPublico
Del 13 al 19 de Julio entramos en nueva fase distribuida en 3 niveles.

Nivel 1: Cuarentena Radical sin flexibilización. Sólo sectores prioritarios (Servicios Públicos, Alimentos y Salud/Medicinas).… https://t.co/kCOP7fS0Gr",00ec4c32070f5076,,,,,,,217,240,https://t.co/kCOP7fS0Gr,https://www.instagram.com/p/CChiqH8H6Dq/?igshid=1gf7h24cwmn2s,instagram.com/p/CChiqH8H6Dq/…,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-66.9146,10.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1281757445543604226,everyone,Twitter for Android,0,6,0.7885,Product,Twitter,59,65,ayuda,66,82,ServicioPúblico,83,92,Donación,2020-07-11T01:09:23+00:00,es,2,0,0,0,1281757445543604226,22810624,"Twitter: haz vuestra magia con la gente buena del lar 😉😍 

#ayuda #ServicioPúblico #Donación #Reciclaje https://t.co/FOrlpMkta2",00ec4c32070f5076,93,103,Reciclaje,,,,104,127,https://t.co/FOrlpMkta2,https://twitter.com/lanegrapaz/status/1281547448171876352,twitter.com/lanegrapaz/sta…,quoted,1281547448171876352,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Brand,Brands and Companies,10045225402,Twitter,,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",847868745150119936,Home & family,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",1047097832878952448,Knitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hobbies and interests,Knitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1281757134313664520,everyone,Twitter for Android,120,134,0.9046,Person,Altair Lamberti,0,16,ServicioPublico,54,63,Urgencia,64,77,Clindamicina,2020-07-11T01:08:09+00:00,es,1,2,0,0,1281757134313664520,2455007301,"#ServicioPublico Buenas noches por favor necesito con #Urgencia #Clindamicina #Clotrimazol  y #Genurin para mi ex novia Altair Lamberti que está en tratamiento para el #Cancer 

Si alguien sabe quién las vende por favor hágamelo saber por aquí! 

Gracias",00ec4c32070f5076,78,90,Clotrimazol,94,102,Genurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,175,Cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1281736272088891392,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,94,119,queaparezcandiegoygerman,120,152,ayudanosaencontraradiegoygerman,2020-07-10T23:45:15+00:00,es,352,0,83,5,1281736272088891392,178169940,"#ServicioPúblico ¡Por favor! ¡Ya son 10 días! Cualquier información puede ser de gran ayuda.  #queaparezcandiegoygerman #ayudanosaencontraradiegoygerman
@tulioramirezc @ChuoTorrealba @manriquehector @osmarycnn @LuzMelyReyes @AlbertoRavell @RCamachoVzla https://t.co/g63mzOdfxz",00dec776371a8365,,,,,,,253,276,https://t.co/g63mzOdfxz,https://twitter.com/RuthBracho/status/1281736272088891392/video/1,pic.twitter.com/g63mzOdfxz,,,10,Person,Named people in the world like Nelson Mandela,1145827180380733440,Alberto Ravell,153,167,tulioramirezc,,,,,,,,,,,71281735869305696256,168,182,ChuoTorrealba,,,,,,,,,,,,,94,Journalist,A journalist like 'Anderson Cooper',1145827180380733440,Alberto Ravell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,198,manriquehector,199,209,osmarycnn,210,223,LuzMelyReyes,224,238,AlbertoRavell,239,252,RCamachoVzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1281733310377492480,everyone,Twitter for Android,17,25,0.986,Person,Diego Gil,0,16,ServicioPúblico,111,143,ayudanosaencontraradiegoygerman,144,169,queaparezcandiegoygerman,2020-07-10T23:33:29+00:00,es,9,0,4,0,1281733310377492480,178169940,"#ServicioPúblico Diego Gil y Germán González, ambos productores de cacao están desaparecidos. ¡Ya son 10 días! #ayudanosaencontraradiegoygerman
#queaparezcandiegoygerman @la_patilla @luisgonzaloprz @RCamachoVzla @Dereckb @CATERINAV @ManuelSainz @LuzMelyReyes @LuisOlavarrieta",00dec776371a8365,,,,,,,,,,,,,,,,,,,170,181,la_patilla,29,43,0.9932,Person,Germán González,,,,,,,182,197,luisgonzaloprz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,211,RCamachoVzla,212,220,Dereckb,221,231,CATERINAV,232,244,ManuelSainz,245,258,LuzMelyReyes,259,275,LuisOlavarrieta,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1281731328069840896,everyone,Twitter for Android,43,57,0.9929,Person,Germán González,0,16,ServicioPúblico,94,119,queaparezcandiegoygerman,120,152,ayudanosaencontraradiegoygerman,2020-07-10T23:25:36+00:00,es,14,3,3,0,1281731328069840896,178169940,"#ServicioPúblico ¡Ayúdanos a encontrarlos! Germán González y Diego Gil están desaparecidos. 

#queaparezcandiegoygerman #ayudanosaencontraradiegoygerman

@alexagomez2000 @alexisaguirre72 @Cafeynoticias @carlaangola @AlbertoRavell @Adriananunezr @unaiamenabar @elcitizen https://t.co/EXS7wUOXLF",00dec776371a8365,,,,,,,270,293,https://t.co/EXS7wUOXLF,https://twitter.com/RuthBracho/status/1281731328069840896/photo/1,pic.twitter.com/EXS7wUOXLF,,,10,Person,Named people in the world like Nelson Mandela,1138091602587504642,Carla Angola,154,169,alexagomez2000,61,69,0.9904,Person,Diego Gil,,,,,,31281731315285491715,170,186,alexisaguirre72,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,1145827180380733440,Alberto Ravell,,94,Journalist,A journalist like 'Anderson Cooper',1138091602587504642,Carla Angola,94,Journalist,A journalist like 'Anderson Cooper',1145827180380733440,Alberto Ravell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,201,Cafeynoticias,202,214,carlaangola,215,229,AlbertoRavell,230,244,Adriananunezr,245,258,unaiamenabar,259,269,elcitizen,,,,,,,,,,,,,,,,,,,,,,,,,,,
